Department,Total,closed,gold,diamond,bronze,green,hybrid,Journal articles,Open,% Open,Closed/AAM embargoed,Closed/AAM immediate,Potential % open
"Politics Programme, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Population Interventions Unit, Centre for Epidemiology and Biostatistics, Melbourne School of Population and Global Health, University of Melbourne, Melbourne, VIC, Australia, Burden of Disease Epidemiology, Equity and Cost-Effectiveness Program, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Population Interventions Unit, Melbourne School of Population and Global Health, University of Melbourne, Melbourne, Australia, Burden of Disease Epidemiology, Equity and Cost Effectiveness Programme, Department of Public Health, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Population Interventions, Centre for Epidemiology and Biostatistics, Melbourne School of Population and Global Health, University of Melbourne, Melbourne, VIC, Australia, Burden of Disease Epidemiology, Equity and Cost-Effectiveness Programme, Department of Public Health, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Positioning and Community Safety Division, Geoscience Australia, Canberra, Australia, Department of Geology, University of Otago",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Preventive and Social Medicine and Centre for Health Systems and Technology, Dunedin School of Medicine, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Preventive and Social Medicine, Cancer Society Social and Behavioual Research Unit, University of Otago",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Preventive and Social Medicine, University of Otago",2,2,0,0,0,0,0,2,0,0%,0,1,50%
"Primary Health Care and General Practice, University of Otago",3,1,0,0,2,0,0,3,2,66%,0,1,100%
"Pro Vice Chancellor Health Sciences, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Pro-Vice-Chancellor (Commerce) and Dean, Otago Business School, Co-Director, Centre for Health Systems and Technology, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Professor of Oral Biology, Department of Oral Sciences, Sir John Walsh Research Institute, Faculty of Dentistry, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Programa de Pós-Graduação em Ecologia e Conservação, Instituto de Biociências, Universidade Federal de Mato Grosso do Sul, Campo Grande, Brazil, Department of Zoology, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Psychological Medicine, University of Otago",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Psychology Department, University of Otago",3,3,0,0,0,0,0,3,0,0%,3,0,100%
"Public Health Department, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Public Health, University of Otago",9,5,1,0,2,1,0,9,4,44%,0,5,100%
"Quality Advancement Unit, University of Otago",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Quality Advancement, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"RMC Research Ltd, Dunedin, New Zealand, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Rehabilitation Research and Teaching Unit, University of Otago",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Rehabilitation Teaching and Research Unit (RTRU), Department of Medicine, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Rehabilitation Teaching and Research Unit, Department of Medicine, University of Otago",9,6,0,0,1,2,0,9,3,33%,3,1,77%
"Rehabilitation Teaching and Research Unit, University of Otago",8,3,1,1,0,1,2,8,5,62%,2,0,87%
"Rehabilitation, Teaching and Research Unit, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Religion Programme, School of Social Sciences, Centre for the Study of Evolution, Belief and Behaviour, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Religion Programme, School of Social Sciences, University of Otago",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Religion Programme, University of Otago",2,1,0,0,0,0,1,2,1,50%,1,0,100%
"Research Fellow, World of Difference, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Riddet Institute, Massey University, Palmerston North, New Zealand, The High-Value Nutrition National Science Challenge, Auckland, New Zealand, Liggins Institute, University of Auckland, Auckland, New Zealand, Department of Human Nutrition, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Riddet Institute, Massey University, Private Bag 11 222, Palmerston North, 4442, New Zealand, Department of Food Science, University of Otago",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Riddet Institute, Palmerston North, 4474, New Zealand, Food & Bio-based Products Group, AgResearch, Palmerston North, 4442, New Zealand, High-Value Nutrition National Science Challenge, Auckland, 1023, New Zealand, Department of Human Nutrition, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Riddet Institute, Palmerston North, New Zealand, Department of Food Science, University of Otago",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Royal Brompton and Harefield NHS Foundation Trust, Departments of Cardiology and Radiology, National Heart and Lung Institute, Faculty of Medicine, Imperial College, London, United Kingdom, Christchurch Heart Institute, University of Otago",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Rural Section, Department of General Practice and Rural Health, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"School of Biological Sciences, The University of Queensland, Brisbane, Queensland  4072, Australia, Department of Zoology, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"School of Biological Sciences, The University of Queensland, St. Lucia, Brisbane, Australia, Department of Zoology, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"School of Biological Sciences, University of Adelaide, Adelaide, SA  5005, Australia, Department of Anatomy, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"School of Biological Sciences, University of Auckland, Auckland, New Zealand, Centre for Brain Research, University of Auckland, Auckland, New Zealand, Maurice Wilkins Centre for Molecular Biodiscovery, University of Auckland, Auckland, New Zealand, Department of Pharmacology and Toxicology, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"School of Biological Sciences, University of Auckland, Auckland, New Zealand, Department of Pharmacology and Toxicology, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"School of Biological Sciences, University of Auckland, Auckland, New Zealand, School of Biomedical Sciences, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"School of Biological Sciences, University of Queensland, Brisbane, QLD  4072, Australia, Department of Zoology, University of Otago",2,2,0,0,0,0,0,2,0,0%,0,2,100%
"School of Biological Sciences, Victoria University of Wellington, Wellington, New Zealand, Department of Zoology, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"School of Biological, Earth and Environmental Sciences, The University of New South Wales, Australia, Archaeology Programme, School of Social Sciences, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"School of Biomedical Sciences, Department of Anatomy, University of Otago",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"School of Biomedical Sciences, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"School of Chemical Engineering, College of Engineering, University of Tehran, P. O. Box, TEHRAN, ISLAMIC REPUBLIC OF, 11155-4563, Iran, Centre for Bioengineering and Nanomedicine, Department of Food Science, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"School of Chemical and Physical Sciences, Victoria University of Wellington, Wellington, 6140, New Zealand, MacDiarmid Institute for Advanced Materials and Nanotechnology, Victoria University of Wellington, Wellington, 6140, New Zealand, Dodd-Walls Centre for Photonic and Quantum Technologies, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"School of Chemical and Physical Sciences, Victoria University of Wellington, Wellington, 6140, New Zealand, MacDiarmid Institute for Advanced Materials and Nanotechnology, Wellington, 6140, New Zealand, Dodd-Walls Centre for Photonic and Quantum Technologies, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"School of Chemistry, University of Melbourne, Parkville, VIC  3010, Australia, Department of Chemistry & MacDiarmid Institute for Advanced Materials & Nanotechnology, University of Otago",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"School of Dentistry, University of Birmingham, Birmingham, United Kingdom, Faculty of Dentistry, University of Otago",3,3,0,0,0,0,0,3,0,0%,3,0,100%
"School of Dentistry, University of Otago",3,1,2,0,0,0,0,3,2,66%,1,0,100%
"School of Earth Sciences, University of Bristol, Bristol, United Kingdom, Department of Physics, University of Otago",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"School of Earth and Environmental Sciences, University of St. Andrews, St. Andrews, KY16 9AL, United Kingdom, Centre of Science Communication, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"School of Economics and Management, Chongqing Jiaotong University, Chongqing, 400074, China, Department of Accountancy and Finance, Otago Business School, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"School of Engineering, University of Waikato, Hamilton, New Zealand, The New Zealand Institute for Plant and Food Research Limited, Ruakura Research Centre, Hamilton, New Zealand, The Dodd Walls Centre for Photonic and Quantum Technologies, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"School of Foreign Languages, Langfang Teachers University, Langfang, China, Department of English and Linguistics, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"School of Geography, Te Ihowhenua, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"School of Geography, The University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"School of Geography, University of Otago",21,15,4,0,0,1,1,21,6,28%,15,0,100%
"School of Geography/Te Ihowhenua, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"School of Humanities, Programme of Languages and Cultures, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"School of Mathematics and Statistics, University of Melbourne, Melbourne, Australia, Department of Mathematics and Statistics, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"School of Medical Sciences, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"School of Medicine and Health Sciences at Palmerston North, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"School of Medicine and Health Sciences, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"School of Medicine and Public Health, University of Newcastle, Callaghan, NSW, Australia, Department of Preventive and Social Medicine, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"School of Medicine, Medical Sciences and Nutrition, University of Aberdeen, Aberdeen, United Kingdom, Department of Anaesthesia, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"School of Medicine, University of Otago",9,6,3,0,0,0,0,9,3,33%,3,2,88%
"School of Nursing & Midwifery and Western Australia and Centre for Postgraduate Nursing Studies, Edith Cowan University and University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"School of Nursing and Midwifery, Edith Cowan University, 270 Joondalup Drive, Joondalup, WA  6027, Australia, Centre for Postgraduate Nursing Studies, University of Otago",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"School of Nursing and Midwifery, Edith Cowan University, Joondalup, WA, Australia, Postgraduate Centre for Nursing Studies, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"School of Performing Arts, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"School of Pharmacy, Brain Health Research Centre, Brain Research New Zealand, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"School of Pharmacy, Memorial University, St. John's, Newfoundland and Labrador, Canada, School of Pharmacy, University of Otago",1,0,0,0,0,0,1,0,0,,0,0,0%
"School of Pharmacy, University of Otago",72,41,15,4,6,2,4,72,31,43%,37,3,98%
"School of Philosophy, Australian National University, Canberra, Australia, Department of Philosophy, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"School of Physical Education Sport and Exercise Sciences, University of Otago",2,1,0,0,0,1,0,2,1,50%,1,0,100%
"School of Physical Education Sport and Exercise, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"School of Physical Education, Sport & Exercise Science, University of Otago",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"School of Physical Education, Sport & Exercise Sciences, University of Otago",6,5,1,0,0,0,0,6,1,16%,3,0,66%
"School of Physical Education, Sport and Exercise Science, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"School of Physical Education, Sport and Exercise Sciences, University of Otago",26,17,3,2,1,2,1,26,9,34%,14,1,92%
"School of Physical Education, Sport, & Exercise Sciences, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"School of Physical Education, Sport, and Exercise Sciences, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"School of Physical Education, Sports and Exercise Science, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"School of Physiotherapy, Centre for Health, Activity and Rehabilitation Research (CHARR), University of Otago",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"School of Physiotherapy, Division of Health Sciences, University of Otago",2,0,1,0,1,0,0,2,2,100%,0,0,100%
"School of Physiotherapy, University of Otago",22,19,1,2,0,0,0,22,3,13%,16,2,95%
"School of Psychological Medicine, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"School of Psychology, Victoria University of Wellington, Wellington, New Zealand, Department of Psychology, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"School of Science and Technology, University of New England, Armidale, NSW  2351, Australia, Department of Mathematics and Statistics, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"School of Social Science, The University of Queensland, St Lucia, QLD, Australia, Department of Anthropology and Archaeology, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"School of Social Sciences, Social Anthropology, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"School of Social Sciences, University of Otago",3,2,1,0,0,0,0,3,1,33%,2,0,100%
"School of Sport and Recreation, Faculty of Health and Environmental Sciences, Auckland University of Technology, Private Bag 92006, Auckland, 1142, New Zealand, Active Living Laboratory, School of Physical Education, Sport and Exercise Sciences, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"School of Sport, Exercise and Rehabilitation Sciences, University of Birmingham, Birmingham, United Kingdom, Centre for Human Brain Health, University of Birmingham, Birmingham, United Kingdom, Department of Physiology, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"School of Sport, Physical Education and Exercise Sciences, Centre for Sport Policy and Politics, University of Otago",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"School of Surveying, University of Otago",13,6,4,0,0,0,3,13,7,53%,4,0,84%
"School of Textile Science and Engineering, Wuhan Textile University, Wuhan, 430073, China, Centre for Materials Science and Technology (CMAST), University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Science Communication, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Science Library, University of Otago",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Section of Neurosurgery, Department of Surgical Sciences, Dunedin School of Medicine, University of Otago",3,3,0,0,0,0,0,2,0,0%,2,0,66%
"Senior Lecturer in Epidemiology, Department of Preventive and Social Medicine, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Senior Lecturer in Medicine, Otago Medical School, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Senior Lecturer, Department of Psychological Medicine, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Senior Lecturer, Faculty of Dentistry, Sir John Walsh Research Institute, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Senior Lecturer, Paediatric Dentistry, Faculty of Dentistry, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Sensory Neuroscience Laboratory, Department of Food Science, University of Otago",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Sir John Walsh Research Institute, Faculty of Dentistry, The University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Sir John Walsh Research Institute, Faculty of Dentistry, University of Otago",20,14,2,1,1,2,0,20,6,30%,13,0,95%
"Sir John Walsh Research Institute, School of Dentistry, The University of Otago",2,1,0,0,0,1,0,2,1,50%,1,0,100%
"Sir John Walsh Research Institute, School of Dentistry, University of Otago",3,3,0,0,0,0,0,3,0,0%,3,0,100%
"Sir John Walsh Research Institute, University of Otago",4,4,0,0,0,0,0,4,0,0%,4,0,100%
"Snow, Sports New Zealand, Wanaka, New Zealand, School of Physical Education, Sport and Exercise Sciences, University of Otago",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"Social Anthropology Programme, School of Social Sciences, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Social Work Programme, School of Social Science, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Social Work Programme, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
